COUNTY,DATE,WATER,TOWN,SPECIES,QTY,SIZE (inch),X_coord,Y_coord,ABUNDANCE
Cumberland,2025-11-24,PRESUMPSCOT R,Windham,BROOK TROUT,50,14,-70.41072422739504,43.7172514296907,
Cumberland,2025-11-24,PRESUMPSCOT R,Windham,BROOK TROUT,50,14,-70.41072422739504,43.7172514296907,
Oxford,2025-11-24,CLAYS P,Fryeburg,BROOK TROUT,100,14,-70.9539777201,43.9823484734,
York,2025-11-24,MOUSAM R,Sanford,BROWN TROUT,20,19,-70.67967592793332,43.426169662755875,
Sagadahoc,2025-11-24,CENTER P,Phippsburg,BROOK TROUT,100,14,-69.8148196404,43.8153218457,
York,2025-11-24,OGUNQUIT R,Wells,BROWN TROUT,20,19,-70.64612336217733,43.26421270385303,
York,2025-11-24,MOUSAM R,Shapleigh,BROWN TROUT,20,19,-70.8336806638352,43.488052008244175,
York,2025-11-24,KNIGHT P,South Berwick,BROOK TROUT,15,20,-70.7614548069,43.2543771707,
Oxford,2025-11-24,WORTHLEY P,Peru,RAINBOW TROUT,20,24,-70.400257661,44.4594319764,
Cumberland,2025-11-24,PRESUMPSCOT R,Windham,BROOK TROUT,50,14,-70.41072422739504,43.7172514296907,
York,2025-11-25,OSSIPEE L (LITTLE),Waterboro,L.L. SALMON,20,19,-70.6991765857,43.6113335466,
York,2025-11-25,MOUSAM L,Shapleigh,L.L. SALMON,40,19,-70.86321156027364,43.53568238964788,
Androscoggin,2025-11-26,TRIPP P,Poland,BROWN TROUT,50,18,-70.4333271998,44.0516773719,
Cumberland,2025-11-26,ROYAL R,Yarmouth,BROWN TROUT,50,18,-70.18035592386957,43.80101591129432,
Oxford,2025-12-01,PENNESSEEWASSEE L,Norway,RAINBOW TROUT,20,24,-70.5829333058,44.2302832706,
Cumberland,2025-12-01,CRYSTAL L (DRY P),Gray,RAINBOW TROUT,20,24,-70.358117409,43.9293948213,
Androscoggin,2025-12-01,RANGE P (MIDDLE),Poland,RAINBOW TROUT,20,24,-70.3794845466,44.0266579724,
Oxford,2025-12-01,STANLEY P,Hiram,RAINBOW TROUT,25,19,-70.8876644951,43.8345901222,
Cumberland,2025-12-01,PRESUMPSCOT R,Windham,BROWN TROUT,50,18,-70.41072422739504,43.7172514296907,
Cumberland,2025-12-01,PRESUMPSCOT R,Windham,BROWN TROUT,25,18,-70.41072422739504,43.7172514296907,
Androscoggin,2025-12-01,RANGE P (UPPER),Poland,RAINBOW TROUT,50,19,-70.3988775893,44.00529546,
Cumberland,2025-12-01,CRYSTAL L (DRY P),Gray,RAINBOW TROUT,25,19,-70.358117409,43.9293948213,
York,2025-12-04,KENNEBUNK P,Lyman,RAINBOW TROUT,25,19,-70.6482262375,43.5048886909,
Oxford,2025-12-04,ANASAGUNTICOOK L,Canton,BROWN TROUT,25,19,-70.323862514,44.4256476792,
York,2025-12-04,OSSIPEE L (LITTLE),Waterboro,RAINBOW TROUT,20,24,-70.6991765857,43.6113335466,
Androscoggin,2025-12-05,ANDROSCOGGIN R (LITTLE),Minot,RAINBOW TROUT,25,19,-70.39190020460279,44.14222712186505,
Penobscot,2025-04-08,KENDUSKEAG STREAM,Bangor,BROOK TROUT,0,0,-68.8001890384144,44.82274226874739,
Penobscot,2025-04-08,KENDUSKEAG STREAM,Bangor,BROOK TROUT,0,0,-68.8001890384144,44.82274226874739,
Penobscot,2025-04-15,SEBASTICOOK R (EAST BRANCH),Dexter,BROOK TROUT,100,9,-69.0789732753,46.263350923,
Somerset,2025-04-15,INDIAN STREAM,Saint Albans,BROOK TROUT,300,9,-69.3861332996,44.9350585212,
Somerset,2025-04-15,HIGGINS B,Harmony,BROOK TROUT,200,9,-69.56264286939296,44.99540448034479,
Somerset,2025-04-15,CARRABASSETT STREAM,Canaan,BROOK TROUT,300,9,-69.58191013626127,44.73980471750245,
Penobscot,2025-04-15,SEBASTICOOK R (EAST BRANCH),Newport,BROOK TROUT,250,9,-69.2380079601,44.8580693805,
Penobscot,2025-04-15,SEBASTICOOK R (EAST BRANCH),Corinna,BROOK TROUT,250,9,-69.27727968967416,44.94978416109649,
Kennebec,2025-04-16,MESSALONSKEE STREAM,Oakland,BROOK TROUT,200,9,-69.68269551678199,44.56994242921453,
Kennebec,2025-04-16,LITCHFIELD SPORTSMAN CLUB P,Litchfield,BROOK TROUT,100,10,-69.9437181953,44.1648390141,
Kennebec,2025-04-16,MESSALONSKEE STREAM,Waterville,BROOK TROUT,200,9,-69.64078897790834,44.55180186647602,
Kennebec,2025-04-16,MESSALONSKEE L,Oakland,BROOK TROUT,250,9,-69.7891694864,44.4791828118,
Kennebec,2025-04-16,BELGRADE STREAM,Belgrade,BROOK TROUT,250,10,-69.83577065661841,44.43986394475647,
Kennebec,2025-04-16,MESSALONSKEE STREAM,Waterville,BROOK TROUT,200,9,-69.64078897790834,44.55180186647602,
Kennebec,2025-04-16,MESSALONSKEE STREAM,Oakland,BROOK TROUT,200,9,-69.68269551678199,44.56994242921453,
Kennebec,2025-04-18,WILSON STREAM,Monmouth,BROOK TROUT,300,10,-70.02019373306774,44.26705811206979,
Kennebec,2025-04-18,SAND P (TACOMA LKS),Monmouth,BROOK TROUT,300,10,-69.9697590009,44.1809485919,
Kennebec,2025-04-18,LONG P,Belgrade,BROOK TROUT,150,9,-69.915569,44.49485,
Kennebec,2025-04-18,MINNEHONK L,Mount Vernon,BROOK TROUT,200,9,-69.9892155244,44.4956000503,
Somerset,2025-04-18,FAIRFIELD REC (PAL) P,Fairfield,BROOK TROUT,300,9,-69.6133204189,44.5879199682,
Kennebec,2025-04-18,ECHO L (CROTCHED P),Fayette,BROOK TROUT,500,9,-70.03845014926326,44.425307536108875,
Kennebec,2025-04-18,SALMON L (ELLIS P),Belgrade,BROOK TROUT,300,9,-69.78006542888,44.53588874639909,
Kennebec,2025-04-18,FLYING P,Vienna,BROOK TROUT,200,9,-69.9926443564,44.5214883714,
Lincoln,2025-04-22,MEDOMAK R,Waldoboro,BROOK TROUT,400,9,-69.371673545,44.1961193177,
Androscoggin,2025-04-22,BRETTUNS P,Livermore,BROOK TROUT,300,9,-70.2502684137,44.3926629255,
Androscoggin,2025-04-22,BARTLETT P,Livermore,BROOK TROUT,400,9,-70.2052077503,44.4011913925,
Androscoggin,2025-04-22,ROUND P,Livermore,BROOK TROUT,200,9,-70.218831,44.432298,
Lincoln,2025-04-22,MEDOMAK R,Waldoboro,BROOK TROUT,175,14,-69.371673545,44.1961193177,
Lincoln,2025-04-22,PEMAQUID R,Bristol,BROOK TROUT,200,9,-69.50706220150387,43.91181696128102,
Lincoln,2025-04-22,PEMAQUID R,Bristol,BROOK TROUT,200,9,-69.50706220150387,43.91181696128102,
Lincoln,2025-04-22,MEDOMAK R,Waldoboro,BROOK TROUT,200,9,-69.371673545,44.1961193177,
Lincoln,2025-04-22,PEMAQUID R,Bristol,BROOK TROUT,100,14,-69.50706220150387,43.91181696128102,
Lincoln,2025-04-22,MEDOMAK R,Waldoboro,BROOK TROUT,175,14,-69.371673545,44.1961193177,
Lincoln,2025-04-23,MEDOMAK R,Waldoboro,BROWN TROUT,150,12,-69.371673545,44.1961193177,
Lincoln,2025-04-23,MEDOMAK R,Waldoboro,BROWN TROUT,150,12,-69.371673545,44.1961193177,
Knox,2025-04-23,SAINT GEORGE R,Union,BROWN TROUT,150,12,-69.27929586528737,44.228456528949295,
Knox,2025-04-23,SAINT GEORGE R,Appleton,BROWN TROUT,100,12,-69.24995664880144,44.28744522652495,
Kennebec,2025-04-23,BELGRADE STREAM,Belgrade,BROOK TROUT,150,10,-69.83577065661841,44.43986394475647,
Waldo,2025-04-23,SWAN L,Swanville,BROOK TROUT,0,9,-68.9895584096,44.5481865662,
Waldo,2025-04-23,SAINT GEORGE R,Searsmont,BROWN TROUT,150,12,-69.18988034212933,44.35645611309553,
Kennebec,2025-04-23,JAMIES (JIMMIE) P,Manchester,BROOK TROUT,300,10,-69.8579593621,44.2806746329,
Knox,2025-04-23,SAINT GEORGE R,Union,BROOK TROUT,150,14,-69.27929586528737,44.228456528949295,
Waldo,2025-04-23,SAINT GEORGE R,Searsmont,BROOK TROUT,150,14,-69.18988034212933,44.35645611309553,
Somerset,2025-04-23,LAKE GEORGE,Canaan,BROWN TROUT,300,12,-69.5872194213,44.7775076294,
Waldo,2025-04-23,SANDY STREAM,Unity,BROOK TROUT,250,9,-69.35060858462175,44.62150539099635,
Waldo,2025-04-23,SANDY STREAM,Unity,BROOK TROUT,250,9,-69.35060858462175,44.62150539099635,
Knox,2025-04-23,SAINT GEORGE R,Appleton,BROOK TROUT,150,14,-69.24995664880144,44.28744522652495,
Lincoln,2025-04-24,ADAMS P,Boothbay,BROOK TROUT,250,10,-69.6316684751,43.8922299037,
Kennebec,2025-04-24,NARROWS P (LOWER),Winthrop,BROOK TROUT,200,9,-69.95179,44.290317,
Kennebec,2025-04-24,NARROWS P (UPPER),Winthrop,BROOK TROUT,200,9,-69.9446934523,44.3061354435,
Waldo,2025-04-24,SAINT GEORGE L,Liberty,BROOK TROUT,500,9,-69.334656924,44.3857765478,
Kennebec,2025-04-24,TOGUS P,Augusta,BROOK TROUT,200,9,-69.6581192043,44.3244522409,
Kennebec,2025-04-24,CHINA L,China,BROOK TROUT,200,9,-69.5473149655,44.4302543059,
Waldo,2025-04-24,SHEEPSCOT P,Palermo,BROOK TROUT,500,9,-69.4327670714,44.3613618215,
Knox,2025-04-25,ALFORD L,Hope,BROOK TROUT,200,9,-69.2150038012,44.2370521122,
Knox,2025-04-25,MEGUNTICOOK R,Camden,BROOK TROUT,400,9,-69.07625915068205,44.21450172105819,
Knox,2025-04-25,GOOSE R,Camden,BROOK TROUT,200,9,-69.12072020301204,44.211082698147194,
Knox,2025-04-25,HOSMER P,Camden,BROOK TROUT,250,9,-69.1282374835,44.2143684389,
Waldo,2025-04-28,GOOSE RIVER,Swanville,BROOK TROUT,300,8,-69.00001045589212,44.489837760739086,
Knox,2025-04-28,CHICKAWAUKIE P,Rockland,BROOK TROUT,250,8,-69.1137028273,44.1404082058,
Knox,2025-04-28,BOOTH QUARRY P,Vinalhaven,BROOK TROUT,125,8,-68.805552238,44.052514878,
Waldo,2025-04-28,HALFMOON P,Prospect,BROOK TROUT,200,8,-68.9387740317,44.5568379855,
Waldo,2025-04-28,GOOSE RIVER,Belfast,BROOK TROUT,100,8,-68.99958806739858,44.44325770997244,
Penobscot,2025-04-28,WASSOOKEAG L,Dexter,BROOK TROUT,500,9,-69.3062424552,45.0318952188,
Knox,2025-04-28,LAWSON QUARRY P,Vinalhaven,BROOK TROUT,125,8,-68.836329113,44.0568129617,
Penobscot,2025-04-29,PUFFERS P (ECHO L),Dexter,BROOK TROUT,550,9,-69.2636637958,45.0159990021,
Somerset,2025-04-29,MORRILL P,Hartland,BROOK TROUT,250,9,-69.5176122915,44.833930026,
Kennebec,2025-04-30,JAMIES (JIMMIE) P,Manchester,BROOK TROUT,300,10,-69.8579593621,44.2806746329,
Franklin,2025-04-30,EGYPT P,Chesterville,BROOK TROUT,300,8,-70.1188480711,44.5792386185,
Androscoggin,2025-04-30,CRYSTAL (BEALS) P,Turner,BROOK TROUT,0,0,-70.2683339337,44.2825094865,
Kennebec,2025-04-30,TOGUS VA HOSPITAL,Augusta,BROOK TROUT,150,8,-69.70282384329866,44.28130883793589,
Kennebec,2025-04-30,TOGUS VA HOSPITAL,Augusta,BROOK TROUT,150,8,-69.70282384329866,44.28130883793589,
Kennebec,2025-04-30,MONMOUTH SPORTSMAN CLUB P,Monmouth,BROOK TROUT,200,10,-70.06343171984197,44.25283652510234,
Kennebec,2025-04-30,NARROWS P (UPPER),Winthrop,BROOK TROUT,200,8,-69.9446934523,44.3061354435,
Kennebec,2025-05-01,MESSALONSKEE STREAM,Oakland,BROOK TROUT,200,9,-69.68269551678199,44.56994242921453,
Kennebec,2025-05-01,MESSALONSKEE STREAM,Waterville,BROOK TROUT,200,9,-69.64078897790834,44.55180186647602,
Kennebec,2025-05-01,MESSALONSKEE STREAM,Waterville,BROOK TROUT,200,9,-69.64078897790834,44.55180186647602,
Kennebec,2025-05-01,MESSALONSKEE STREAM,Oakland,BROOK TROUT,200,9,-69.68269551678199,44.56994242921453,
Kennebec,2025-05-01,MESSALONSKEE L,Oakland,BROOK TROUT,250,9,-69.7891694864,44.4791828118,
Androscoggin,2025-05-01,NEZINSCOT R,Turner,BROWN TROUT,300,8,-70.26324652953522,44.25671262266164,
Androscoggin,2025-05-01,NEZINSCOT R,Turner,BROWN TROUT,300,8,-70.26324652953522,44.25671262266164,
Androscoggin,2025-05-01,NEZINSCOT R,Turner,BROWN TROUT,400,8,-70.26324652953522,44.25671262266164,
Androscoggin,2025-05-01,NEZINSCOT R,Turner,BROWN TROUT,100,8,-70.26324652953522,44.25671262266164,
Kennebec,2025-05-01,COBBOSSEECONTEE STREAM,Gardiner,BROOK TROUT,325,8,-69.79067592460733,44.22035123793128,
Androscoggin,2025-05-01,NEZINSCOT R,Turner,BROWN TROUT,75,8,-70.26324652953522,44.25671262266164,
Androscoggin,2025-05-01,NEZINSCOT R,Turner,BROWN TROUT,100,9,-70.26324652953522,44.25671262266164,
Kennebec,2025-05-01,COBBOSSEECONTEE STREAM,Gardiner,BROOK TROUT,350,8,-69.79067592460733,44.22035123793128,
Kennebec,2025-05-01,COBBOSSEECONTEE STREAM,Gardiner,BROOK TROUT,325,8,-69.79067592460733,44.22035123793128,
Androscoggin,2025-05-02,NEZINSCOT R,Turner,BROOK TROUT,300,10,-70.26324652953522,44.25671262266164,
Androscoggin,2025-05-02,NEZINSCOT R,Turner,BROOK TROUT,150,10,-70.26324652953522,44.25671262266164,
Androscoggin,2025-05-02,PLEASANT P,Turner,BROOK TROUT,100,10,-70.2254754627,44.3189267212,
Androscoggin,2025-05-02,NEZINSCOT R,Turner,BROOK TROUT,200,10,-70.26324652953522,44.25671262266164,
Waldo,2025-05-05,BOWLER (BELTON) P,Palermo,BROOK TROUT,300,8,-69.4063278578,44.4183199669,
Penobscot,2025-05-05,KENDUSKEAG STREAM,Bangor,BROOK TROUT,334,10,-68.8001890384144,44.82274226874739,
Waldo,2025-05-05,SHEEPSCOT P,Palermo,BROOK TROUT,500,8,-69.4327670714,44.3613618215,
Penobscot,2025-05-05,KENDUSKEAG STREAM,Bangor,BROOK TROUT,333,10,-68.8001890384144,44.82274226874739,
Penobscot,2025-05-05,KENDUSKEAG STREAM,Bangor,BROOK TROUT,333,10,-68.8001890384144,44.82274226874739,
Waldo,2025-05-05,SANBORN P,Brooks,BROOK TROUT,250,8,-69.1429388005,44.4808200167,
Penobscot,2025-05-05,SOUADABSCOOK STREAM,Hampden,BROOK TROUT,200,8,-68.87350017464497,44.76368259885307,
Waldo,2025-05-05,DUTTON P,Knox,BROOK TROUT,100,8,-69.1544648255,44.4848684858,
Lincoln,2025-05-06,DAMARISCOTTA L,Jefferson,LAKE TROUT,100,6,-69.4853871423,44.1411228483,
Lincoln,2025-05-06,ROSS P,Bristol,BROOK TROUT,250,9,-69.4936826704,43.9220613699,
Lincoln,2025-05-06,PEMAQUID R,Bristol,BROOK TROUT,200,9,-69.50706220150387,43.91181696128102,
Lincoln,2025-05-06,PEMAQUID R,Bristol,BROOK TROUT,200,9,-69.50706220150387,43.91181696128102,
Lincoln,2025-05-06,THOMPSON'S ICE P,South Bristol,BROOK TROUT,100,9,-69.4952532248,43.8791298375,
Somerset,2025-05-07,SEBASTICOOK R,Hartland,BROOK TROUT,150,9,-69.44739622110066,44.878907967843155,
Kennebec,2025-05-07,SAM ASSOCIATION P (UPPER BIG),Augusta,BROOK TROUT,200,9,-69.71384097107371,44.33881642856996,
Kennebec,2025-05-07,TOGUS P,Augusta,BROOK TROUT,200,9,-69.6581192043,44.3244522409,
Kennebec,2025-05-07,CHINA L,Vassalboro,BROOK TROUT,250,9,-69.57950870092802,44.446119928787496,
Kennebec,2025-05-07,SAM ASSOCIATION P (LOWER SMALL),Augusta,BROOK TROUT,200,9,-69.71975582128444,44.33485179069713,
Somerset,2025-05-07,SEBASTICOOK R,Pittsfield,BROOK TROUT,250,9,-69.37410883260512,44.75462279409646,
Somerset,2025-05-07,SEBASTICOOK R,Pittsfield,BROOK TROUT,250,9,-69.37410883260512,44.75462279409646,
Somerset,2025-05-07,SEBASTICOOK R,Pittsfield,BROOK TROUT,250,9,-69.37410883260512,44.75462279409646,
Waldo,2025-05-07,SEBASTICOOK R,Burnham,BROOK TROUT,250,9,-69.45985120969925,44.65437418453325,
Kennebec,2025-05-07,SEBASTICOOK R,Clinton,BROOK TROUT,250,9,-69.2380079601,44.8580693805,
Lincoln,2025-05-08,POLY CLARK B,Wiscasset,BROOK TROUT,100,9,-69.700301319,44.0650422835,
Lincoln,2025-05-08,MONTSWEAG B,Wiscasset,BROOK TROUT,400,9,-69.70082146563541,44.035125259940926,
Lincoln,2025-05-08,KNICKERBOCKER P,Boothbay,BROOK TROUT,200,9,-69.6494371837,43.8822306653,
Lincoln,2025-05-08,WILEY P,Boothbay,BROOK TROUT,250,9,-69.6369217614,43.9014864519,
Kennebec,2025-05-08,GOULD P,Sidney,RAINBOW TROUT,100,11,-69.8268409459,44.3986125686,
Kennebec,2025-05-09,WOODBURY P,Litchfield,BROOK TROUT,200,10,-69.951820264,44.1988217135,
Knox,2025-05-12,SAINT GEORGE R,Appleton,BROOK TROUT,300,9,-69.24995664880144,44.28744522652495,
Lincoln,2025-05-12,MEDOMAK R,Waldoboro,BROOK TROUT,200,9,-69.371673545,44.1961193177,
Lincoln,2025-05-12,MEDOMAK R,Waldoboro,BROOK TROUT,200,9,-69.371673545,44.1961193177,
Lincoln,2025-05-12,MEDOMAK R,Waldoboro,BROOK TROUT,400,9,-69.371673545,44.1961193177,
Knox,2025-05-12,SAINT GEORGE R,Appleton,BROOK TROUT,300,9,-69.24995664880144,44.28744522652495,
Waldo,2025-05-12,SAINT GEORGE R,Searsmont,BROOK TROUT,300,9,-69.18988034212933,44.35645611309553,
Lincoln,2025-05-12,MEDOMAK R,Waldoboro,BROOK TROUT,200,9,-69.371673545,44.1961193177,
Waldo,2025-05-12,SAINT GEORGE R,Searsmont,BROOK TROUT,300,9,-69.18988034212933,44.35645611309553,
Knox,2025-05-12,SAINT GEORGE R,Appleton,BROOK TROUT,300,9,-69.24995664880144,44.28744522652495,
Lincoln,2025-05-12,MEDOMAK R,Waldoboro,BROWN TROUT,125,8,-69.371673545,44.1961193177,
Lincoln,2025-05-12,MEDOMAK R,Waldoboro,BROOK TROUT,200,9,-69.371673545,44.1961193177,
Lincoln,2025-05-12,MEDOMAK R,Waldoboro,BROWN TROUT,125,8,-69.371673545,44.1961193177,
Waldo,2025-05-12,SAINT GEORGE R,Searsmont,BROOK TROUT,300,9,-69.18988034212933,44.35645611309553,
Waldo,2025-05-12,SAINT GEORGE R,Searsmont,BROOK TROUT,250,9,-69.18988034212933,44.35645611309553,
Waldo,2025-05-13,MEGUNTICOOK L,Lincolnville,RAINBOW TROUT,500,10,-69.1064056318,44.2568394119,
Waldo,2025-05-13,NORTON P,Lincolnville,BROWN TROUT,100,9,-69.1099473562,44.2874515234,
Somerset,2025-05-14,KENNEBEC R,Fairfield,BROWN TROUT,2000,8,-69.59238308215723,44.639852288545185,
Somerset,2025-05-14,KENNEBEC R,Solon,BROWN TROUT,750,8,-69.87293869473679,44.955389562566985,
Somerset,2025-05-14,FAIRFIELD REC (PAL) P,Fairfield,BROOK TROUT,300,9,-69.6133204189,44.5879199682,
Somerset,2025-05-14,KENNEBEC R,Solon,BROWN TROUT,1000,8,-69.87293869473679,44.955389562566985,
Somerset,2025-05-15,HARMONY FIRE P,Harmony,BROOK TROUT,100,10,-68.935438175,44.7808401198,
Kennebec,2025-05-15,JAMIES (JIMMIE) P,Manchester,BROOK TROUT,300,10,-69.8579593621,44.2806746329,
Lincoln,2025-05-15,PEMAQUID R,Bristol,BROWN TROUT,200,8,-69.50706220150387,43.91181696128102,
Lincoln,2025-05-15,PEMAQUID P,Damariscotta,BROWN TROUT,750,8,-69.4529927551,44.0597683298,
Lincoln,2025-05-15,MEDOMAK P (LITTLE),Waldoboro,BROOK TROUT,200,9,-69.3421343161,44.1899008518,
Lincoln,2025-05-15,WALDOBORO QUARRY P,Waldoboro,BROOK TROUT,200,9,-69.38855557066546,44.1149105479122,
Kennebec,2025-05-15,LITCHFIELD SPORTSMAN CLUB P,Litchfield,BROOK TROUT,100,10,-69.9437181953,44.1648390141,
Kennebec,2025-05-15,WAYNE F&G CLUB P,Winthrop,BROOK TROUT,200,10,-70.00227655658544,44.30711514976116,
Lincoln,2025-05-17,LITTLE P,Damariscotta,BROOK TROUT,500,9,-69.4731372689,44.0411722554,
Kennebec,2025-05-18,TOGUS P,Augusta,BROWN TROUT,400,8,-69.6581192043,44.3244522409,
Kennebec,2025-05-18,THREEMILE P,China,BROWN TROUT,600,8,-69.6045601018,44.366698339,
Kennebec,2025-05-19,BASIN P,Fayette,BROOK TROUT,25,10,-70.05241,44.457782,
Kennebec,2025-05-19,BASIN P,Fayette,SPLAKE,50,9,-70.05241,44.457782,
Lincoln,2025-05-19,UPPER P,Bristol,BROOK TROUT,100,9,-69.5145962897,43.9879782608,
Lincoln,2025-05-19,PETERS (GROSS) P,Waldoboro,BROOK TROUT,200,9,-69.3919485193,44.057412659,
Knox,2025-05-19,SAINT GEORGE R,Warren,BROWN TROUT,200,8,-69.24263620834746,44.12232216890384,
Kennebec,2025-05-19,TYLER P,Manchester,BROOK TROUT,250,10,-69.8244401784,44.3850064985,
Knox,2025-05-19,SAINT GEORGE R,Warren,BROWN TROUT,200,8,-69.24263620834746,44.12232216890384,
Somerset,2025-05-20,KENNEBEC R,Anson,BROWN TROUT,800,8,-69.878279427509,44.84564604069985,
Somerset,2025-05-20,KENNEBEC R,Anson,BROWN TROUT,1250,8,-69.878279427509,44.84564604069985,
Androscoggin,2025-05-20,BRETTUNS P,Livermore,BROWN TROUT,100,9,-70.2502684137,44.3926629255,
Kennebec,2025-05-20,WOODBURY P,Litchfield,BROWN TROUT,250,9,-69.951820264,44.1988217135,
Kennebec,2025-05-20,SAND P (TACOMA LKS),Monmouth,BROWN TROUT,200,9,-69.9697590009,44.1809485919,
Somerset,2025-05-20,KENNEBEC R,Anson,BROWN TROUT,1000,8,-69.878279427509,44.84564604069985,
Somerset,2025-05-20,KENNEBEC R,Anson,BROWN TROUT,800,8,-69.878279427509,44.84564604069985,
Kennebec,2025-05-21,SAM ASSOCIATION P (UPPER BIG),Augusta,BROOK TROUT,75,9,-69.71384097107371,44.33881642856996,
Knox,2025-05-21,SAINT GEORGE R,Union,BROWN TROUT,350,8,-69.27929586528737,44.228456528949295,
Knox,2025-05-21,SAINT GEORGE R,Union,BROWN TROUT,400,8,-69.27929586528737,44.228456528949295,
Kennebec,2025-05-21,SPECTACLE P,Vassalboro,BROOK TROUT,500,9,-69.6725143191,44.3725902886,
Knox,2025-05-21,SAINT GEORGE R,Union,BROOK TROUT,350,9,-69.27929586528737,44.228456528949295,
Kennebec,2025-05-21,SAM ASSOCIATION P (LOWER SMALL),Augusta,BROOK TROUT,75,9,-69.71975582128444,44.33485179069713,
Penobscot,2025-05-22,KENDUSKEAG STREAM,Bangor,BROOK TROUT,365,10,-68.8001890384144,44.82274226874739,
Penobscot,2025-05-22,KENDUSKEAG STREAM,Bangor,BROOK TROUT,365,10,-68.8001890384144,44.82274226874739,
Somerset,2025-05-22,KENNEBEC R,Skowhegan,BROWN TROUT,800,8,-69.74891269730756,44.75047712620494,
Penobscot,2025-05-22,KENDUSKEAG STREAM,Bangor,BROOK TROUT,365,10,-68.8001890384144,44.82274226874739,
Kennebec,2025-05-23,MESSALONSKEE STREAM,Oakland,BROOK TROUT,200,9,-69.68269551678199,44.56994242921453,
Kennebec,2025-05-23,MESSALONSKEE STREAM,Oakland,BROOK TROUT,200,9,-69.68269551678199,44.56994242921453,
Waldo,2025-05-23,GOOSE RIVER,Belfast,BROOK TROUT,400,9,-68.99958806739858,44.44325770997244,
Knox,2025-05-23,MEGUNTICOOK R,Camden,BROOK TROUT,200,9,-69.07625915068205,44.21450172105819,
Kennebec,2025-05-23,TOGUS P,Augusta,BROOK TROUT,400,9,-69.6581192043,44.3244522409,
Kennebec,2025-05-23,MESSALONSKEE L,Oakland,BROOK TROUT,400,9,-69.7891694864,44.4791828118,
Kennebec,2025-05-30,MESSALONSKEE L,Oakland,BROOK TROUT,150,10,-69.7891694864,44.4791828118,
Kennebec,2025-05-31,GOULD P,Sidney,RAINBOW TROUT,100,11,-69.8268409459,44.3986125686,
Penobscot,2025-06-02,HERMON P,Hermon,BROOK TROUT,250,10,-68.935438175,44.7808401198,
Penobscot,2025-06-02,SOUADABSCOOK STREAM,Hampden,BROOK TROUT,250,10,-68.87350017464497,44.76368259885307,
Lincoln,2025-06-03,KNICKERBOCKER P,Boothbay,RAINBOW TROUT,200,11,-69.6494371837,43.8822306653,
Sagadahoc,2025-06-04,NEQUASSET L,Woolwich,BROWN TROUT,300,9,-69.77428,43.952365,
Somerset,2025-06-04,KENNEBEC R,Embden,BROWN TROUT,650,9,-69.85370226805743,44.921355961298495,
Somerset,2025-06-04,KENNEBEC R,Anson,BROWN TROUT,400,9,-69.878279427509,44.84564604069985,
Kennebec,2025-06-05,MINNEHONK L,Mount Vernon,SPLAKE,200,9,-69.9892155244,44.4956000503,
Kennebec,2025-06-05,MESSALONSKEE L,Oakland,SPLAKE,200,9,-69.7891694864,44.4791828118,
Kennebec,2025-06-05,DENNIS B,Litchfield,BROOK TROUT,10000,3,-69.933044,44.188421,
Kennebec,2025-06-05,POTTERS B,Litchfield,BROOK TROUT,5000,3,-69.913042,44.153416,
Kennebec,2025-06-05,POTTERS B,Litchfield,BROOK TROUT,5000,3,-69.913042,44.153416,
Knox,2025-06-08,CHICKAWAUKIE P,Rockland,BROOK TROUT,75,9,-69.1137028273,44.1404082058,
Knox,2025-06-08,FRESH P,North Haven,BROOK TROUT,200,9,-68.852875,44.158373,
Androscoggin,2025-06-13,NEZINSCOT R,Turner,BROWN TROUT,500,10,-70.26324652953522,44.25671262266164,
Somerset,2025-06-13,KENNEBEC R,Fairfield,BROWN TROUT,1000,10,-69.59238308215723,44.639852288545185,
Somerset,2025-06-16,KENNEBEC R,Skowhegan,BROWN TROUT,500,10,-69.74891269730756,44.75047712620494,
Penobscot,2025-06-18,WASSOOKEAG L,Dexter,L.L. SALMON,500,8,-69.3062424552,45.0318952188,
Waldo,2025-06-18,SAINT GEORGE L,Liberty,L.L. SALMON,1000,8,-69.334656924,44.3857765478,
Kennebec,2025-06-18,MARANACOOK L,Winthrop,L.L. SALMON,350,8,-69.9503468634,44.341146209,
Kennebec,2025-06-18,NARROWS P (UPPER),Winthrop,L.L. SALMON,200,8,-69.9446934523,44.3061354435,
Waldo,2025-06-18,SWAN L,Swanville,L.L. SALMON,100,8,-68.9895584096,44.5481865662,
Kennebec,2025-06-18,ECHO L (CROTCHED P),Fayette,L.L. SALMON,500,8,-70.03845014926326,44.425307536108875,
Somerset,2025-06-23,KENNEBEC R,Solon,BROOK TROUT,200,10,-69.87293869473679,44.955389562566985,
Penobscot,2025-09-18,BANGOR MUNICIPAL GOLF COURSE P,Bangor,BROOK TROUT,0,0,-68.788492,44.78926,
Waldo,2025-09-19,SWAN L,Swanville,BROOK TROUT,0,12,-68.9895584096,44.5481865662,
Somerset,2025-10-07,KENNEBEC R,Anson,BROOK TROUT,500,13,-69.878279427509,44.84564604069985,
Somerset,2025-10-07,GREAT MOOSE L,Hartland,BROWN TROUT,800,11,-69.5233509349,44.9305029461,
Somerset,2025-10-07,MORRILL P,Hartland,BROWN TROUT,200,11,-69.5176122915,44.833930026,
